path,imgversion,imgbasicFlags,imgadvancedFlags,imgwidth,imgheight,imgimageFormat,fileSize
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKFAC2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,102496
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKFAC3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,90298
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKFACE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,105244
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKRO.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6232
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKWALL.IMG,1.0,Compressed; OneBitAlpha,Huffman,256,256,PlaneXRGB,106884
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKWAT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4918
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rocky.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6690
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROCKY100.IMG,1.0,Compressed,Huffman,256,256,PlaneXRGB,109679
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROK64.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,7952
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROLLOVER.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2557
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\roof1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6843
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROOF1B.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneXRGB,6425
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROOF1C.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3649
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\roof2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7784
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\roof3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5060
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROTADOOR.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneXRGB,8488
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\ROX1.IMG,1.0,Compressed,Huffman,256,256,PlaneXRGB,120666
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\RSID1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2204
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\RSID2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3693
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\RUMBLE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5843
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\RUNER_01.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3713
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\RUST1.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneXRGB,5626
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzbutt.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3033
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzcabsid.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5243
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzcabtop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6266
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzengsid.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5775
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzengtop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6293
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzgrill.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5856
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzlights.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,8860
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzplate.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4261
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6012
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rztail.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6238
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rztop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3389
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\rzweel.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5796
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SALVAT'N.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneXRGB,6892
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SAND.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4165
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sand1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2712
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sand2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2712
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SAND2A.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,2275
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SANDJNCT.IMG,1.0,Compressed; OneBitAlpha,Huffman,256,256,PlaneXRGB,89162
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SANDWAT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3981
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SANDY256.IMG,1.0,Compressed; OneBitAlpha,Huffman,256,256,PlaneXRGB,50028
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scblade.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,5273
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sccab.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2319
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scengtop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4781
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scexhst.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4349
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scfin.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1656
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scgrill.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4410
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SCILOGO.IMG,1.0,Compressed,LIC,64,64,PlaneXRGB,6256
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scnose.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4402
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scrbon8.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,256,256,PlaneXRGB,82282
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SCREWIE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample,LIC; SRGB,256,256,PlaneXRGB,119956
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SCRUBROK.IMG,1.0,Compressed; OneBitAlpha,Huffman,256,256,PlaneXRGB,110572
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scside.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4894
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scsuport.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,4625
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sctail.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5123
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sctop.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4823
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\scwheel.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6077
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SCYLNDR1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,7316
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SCYLNDR2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,7459
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdblade.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6863
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdbnnt.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2712
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdbot.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2934
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SDEWALK1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4636
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdexhust.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3142
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdfade1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1656
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdfade2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2559
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdfade3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1656
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdgrill.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6124
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdrlite2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4544
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdroof.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4616
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdtail.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2930
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdtrunk2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3369
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sdwheel.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4651
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEABOARD.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5589
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEACHVRN.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,2578
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEACPLAT.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,3642
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEACRT1.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,3164
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEADROP.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5763
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEAGRN.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5326
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEALIGHT.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6013
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEAPANEL.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,3995
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEAPLATE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4194
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEAROCK.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6283
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEASAND.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,2336
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEBED.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3958
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sebigbon.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEBIGBON.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,128,128,PlaneXRGB,13845
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEBKLIT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7633
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEBNNT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3852
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SECABBAK.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3140
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sedoor.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEDOOR.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3745
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\seecover.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEECOVER.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2741
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sefade3.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEFADE3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2277
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEFADE4.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2592
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEFADE6.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3014
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sefender.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEFENDER.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6694
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\semgrill.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEMGRILL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7590
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEMLIGHT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,8081
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sempipe.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEMPIPE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5938
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\semplate.bmp.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,9292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEMPLATE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7607
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SENUMB.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3654
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW1A.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,3722
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW1B.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,4276
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW1C.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,5216
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW1D.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,4777
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2A.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6197
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2B.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,7948
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2C.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,4955
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2D.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6736
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2E.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,3303
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2F.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,2527
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2G.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,2782
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEW2H.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6146
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEWER1A.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5130
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEWER1D.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6866
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SEWHL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4531
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SGDRUM1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,6115
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SGDRUM2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,6199
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\SHADOW.IMG,1.0,Compressed; DisableDownSample; DisableMipMaps,LIC,128,256,PlaneXRGB,42281
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sheded.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,92,33,PlaneARGB,3346
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shehit1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,96,108,PlaneARGB,9018
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shehit2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,88,97,PlaneARGB,8208
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shehit3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,96,108,PlaneARGB,9396
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shehit4.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,116,125,PlaneARGB,11481
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sheruna1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,60,118,PlaneARGB,7026
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sheruna2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,111,PlaneARGB,6789
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sheruna3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,56,120,PlaneARGB,7242
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sherunt1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,84,118,PlaneARGB,9429
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sherunt2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,72,115,PlaneARGB,8037
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sherunt3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,60,126,PlaneARGB,8180
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\sheshk.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,84,120,PlaneARGB,9484
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shestl.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,60,129,PlaneARGB,9138
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\shetrn.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,72,115,PlaneARGB,7985
